32,0.26000000000000001,0,-0,0,-0,0,428,0,428
33,0.22500000000000001,0.05781250000000001,-0.7109375,0.16718750000000002,0.0390625,249.5,72.5,256.5,120.5
34,0.313,0.047125,-0.6953125,0.26587500000000003,-0.4609375,409.5,183.5,423.5,198.5
35,0.82900000000000007,0.05495833333333338,-0.7265625,0.77370833333333344,0.0390625,316.5,3.5,362.5,52.5
36,0.47500000000000003,0.018257352941176492,-0.7421875,0.42450735294117647,0.1015625,151.5,3.5,177.5,57.5
37,0.83799999999999997,0.015250000000000015,-0.7265625,0.82774999999999999,0.0703125,220.5,3.5,272.5,54.5
38,0.71799999999999997,0.016374999999999994,-0.7265625,0.67262500000000003,0.0390625,369.5,3.5,411.5,52.5
39,0.17699999999999999,0.033812500000000002,-0.6953125,0.1431875,-0.4609375,409.5,205.5,416.5,220.5
40,0.38400000000000001,0.049875000000000003,-0.7890625,0.331125,0.1796875,3.5,3.5,21.5,65.5
41,0.38400000000000001,0.049875000000000003,-0.7890625,0.331125,0.1796875,28.5,3.5,46.5,65.5
42,0.503,0.03839583333333333,-0.6640625,0.4290208333333333,-0.2890625,394.5,261.5,419.5,285.5
43,0.55200000000000005,0.025999999999999985,-0.5078125,0.52600000000000002,-0.0078125,109.5,348.5,141.5,380.5
44,0.22600000000000001,0.056312500000000008,-0.1015625,0.16568750000000002,0.0859375,417.5,293.5,424.5,305.5
45,0.433,-0.016499999999999987,-0.3046875,0.35849999999999999,-0.1953125,243.5,348.5,267.5,355.5
46,0.20800000000000002,0.049312500000000009,-0.0859375,0.15868750000000001,0.0390625,417.5,312.5,424.5,320.5
47,0.52600000000000002,0.011336538461538467,-0.7265625,0.48008653846153848,0.0703125,279.5,3.5,309.5,54.5
48,0.59399999999999997,0.039187499999999993,-0.7109375,0.55481250000000004,0.0390625,263.5,72.5,296.5,120.5
49,0.39600000000000002,0.033892045454545466,-0.7109375,0.36201704545454549,0.0390625,353.5,72.5,374.5,120.5
50,0.60799999999999998,0.038374999999999999,-0.7109375,0.56962500000000005,0.0234375,150.5,293.5,184.5,340.5
51,0.59399999999999997,0.039187499999999993,-0.7265625,0.55481250000000004,0.0390625,3.5,72.5,36.5,121.5
52,0.54200000000000004,0.036625000000000033,-0.7109375,0.50537500000000002,0.0390625,3.5,128.5,33.5,176.5
53,0.52400000000000002,0.035437500000000018,-0.7109375,0.48856250000000001,0.0390625,40.5,128.5,69.5,176.5
54,0.54100000000000004,0.036125000000000032,-0.7109375,0.50487499999999996,0.0390625,115.5,128.5,145.5,176.5
55,0.56400000000000006,0.03199999999999998,-0.7109375,0.53200000000000003,0.0390625,152.5,128.5,184.5,176.5
56,0.56500000000000006,0.03249999999999998,-0.7265625,0.53249999999999997,0.0390625,43.5,72.5,75.5,121.5
57,0.54100000000000004,0.036125000000000032,-0.7109375,0.50487499999999996,0.0390625,191.5,128.5,221.5,176.5
59,0.21099999999999999,0.04200000000000001,-0.4609375,0.16700000000000001,0.0859375,3.5,348.5,11.5,383.5
60,0.48999999999999999,0.018187499999999992,-0.5546875,0.47131250000000002,0.0390625,345.5,293.5,374.5,331.5
61,0.47200000000000003,0.025062500000000005,-0.4140625,0.44693749999999999,-0.1015625,148.5,348.5,175.5,368.5
62,0.48999999999999999,0.018537499999999981,-0.5546875,0.47166249999999998,0.0390625,381.5,293.5,410.5,331.5
63,0.496,0.039895833333333325,-0.7265625,0.4617708333333333,0.0390625,82.5,72.5,109.5,121.5
65,0.70100000000000007,-0.00081249999999997156,-0.7109375,0.70231250000000001,0.0390625,228.5,128.5,273.5,176.5
66,0.64800000000000002,0.047250000000000014,-0.7109375,0.60975000000000001,0.0390625,280.5,128.5,316.5,176.5
67,0.67900000000000005,0.04302499999999998,-0.7109375,0.63677499999999998,0.0390625,323.5,128.5,361.5,176.5
68,0.70399999999999996,0.05762500000000003,-0.7109375,0.65137500000000004,0.0390625,266.5,183.5,304.5,231.5
69,0.63,0.068687499999999985,-0.7109375,0.58431250000000001,0.0390625,3.5,293.5,36.5,341.5
70,0.63700000000000001,0.068187499999999984,-0.7109375,0.58381250000000007,0.0390625,354.5,238.5,387.5,286.5
71,0.70399999999999996,0.040812500000000029,-0.7109375,0.65018750000000003,0.0390625,308.5,238.5,347.5,286.5
72,0.69900000000000007,0.068250000000000019,-0.7109375,0.63075000000000003,0.0390625,265.5,238.5,301.5,286.5
73,0.20899999999999999,0.057625000000000003,-0.7109375,0.15137500000000001,0.0390625,418.5,3.5,424.5,51.5
74,0.54900000000000004,0.027437500000000014,-0.7109375,0.4805625,0.0390625,185.5,238.5,214.5,286.5
75,0.58899999999999997,0.063350961538461578,-0.7109375,0.54772596153846154,0.0390625,147.5,238.5,178.5,286.5
76,0.55400000000000005,0.046999999999999979,-0.7109375,0.54700000000000004,0.0390625,108.5,238.5,140.5,286.5
77,0.83000000000000007,0.063437500000000022,-0.7109375,0.76656250000000004,0.0390625,56.5,238.5,101.5,286.5
78,0.71999999999999997,0.060937500000000019,-0.7109375,0.63906249999999998,0.0390625,221.5,238.5,258.5,286.5
79,0.73499999999999999,0.0081250000000000211,-0.7109375,0.72687500000000005,0.0390625,3.5,238.5,49.5,286.5
80,0.60299999999999998,0.056687499999999988,-0.7109375,0.5723125,0.0390625,43.5,293.5,76.5,341.5
81,0.82000000000000006,0.010744318181818115,-0.7109375,0.8076193181818182,0.0390625,351.5,183.5,402.5,231.5
82,0.63100000000000001,0.071770833333333311,-0.7109375,0.58739583333333323,0.0390625,311.5,183.5,344.5,231.5
